qid,map
268,1.000000
269,0.000000
27,1.000000
270,0.500000
271,0.058824
272,0.000000
273,1.000000
274,0.500000
275,0.333333
276,0.142857
277,0.111111
278,0.000000
279,0.250000
28,0.000000
280,0.083333
281,1.000000
282,0.142857
283,1.000000
284,0.500000
285,0.250000
286,1.000000
287,0.062500
288,0.000000
289,0.000000
29,0.111111
290,0.166667
291,0.500000
292,0.000000
293,1.000000
294,0.200000
295,0.500000
296,0.142857
297,0.000000
298,0.333333
299,1.000000
3,0.000000
30,0.000000
300,0.000000
301,0.500000
302,0.250000
303,0.000000
304,0.066667
305,0.500000
306,0.000000
307,0.000000
308,0.000000
309,0.500000
31,1.000000
310,0.000000
311,0.000000
312,0.000000
313,0.500000
314,0.583333
315,1.000000
316,0.166667
317,0.500000
318,0.333333
319,0.500000
32,1.000000
320,1.000000
321,0.100000
322,1.000000
323,0.500000
324,0.000000
325,0.000000
326,0.000000
327,0.500000
328,0.000000
329,0.500000
33,0.500000
330,1.000000
331,0.000000
332,0.000000
333,0.333333
334,0.000000
335,0.041667
336,0.166667
337,0.000000
338,0.200000
339,1.000000
34,0.000000
340,0.000000
341,0.000000
342,0.200000
343,1.000000
344,0.250000
345,1.000000
346,0.000000
347,0.000000
348,0.000000
349,0.000000
35,0.000000
350,0.000000
351,0.200000
352,0.000000
353,0.000000
354,0.500000
355,0.142857
356,0.000000
357,0.142857
358,0.250000
359,0.500000
36,0.500000
360,0.000000
361,0.333333
362,0.000000
363,0.000000
364,0.000000
365,0.333333
366,0.142857
367,1.000000
368,0.000000
369,0.000000
37,1.000000
370,0.333333
371,1.000000
372,0.200000
373,0.142857
374,0.500000
375,0.142857
376,1.000000
377,0.333333
378,0.000000
379,0.166667
38,1.000000
380,0.000000
381,0.166667
382,0.000000
383,0.000000
384,0.200000
385,0.250000
386,0.333333
387,1.000000
388,0.200000
389,0.333333
39,0.000000
390,0.500000
391,0.111111
392,0.000000
393,0.500000
394,0.333333
395,0.000000
396,0.166667
397,0.111111
398,0.000000
399,0.000000
4,0.000000
40,0.500000
400,0.500000
401,1.000000
402,0.500000
403,0.000000
404,0.000000
405,0.071429
406,0.333333
407,1.000000
408,0.000000
409,0.000000
41,0.000000
410,0.000000
411,0.000000
412,0.200000
413,0.090909
414,0.333333
415,0.000000
416,1.000000
417,0.166667
418,0.090909
419,0.333333
42,0.100000
420,0.000000
421,0.000000
422,0.111111
423,0.000000
424,0.333333
425,1.000000
426,0.062500
427,0.000000
428,0.000000
429,0.000000
43,1.000000
430,0.500000
431,0.000000
432,0.000000
433,0.000000
434,1.000000
435,0.250000
436,1.000000
437,0.000000
438,0.500000
439,0.500000
44,0.000000
440,0.250000
441,1.000000
442,0.142857
443,1.000000
444,0.000000
445,1.000000
446,0.333333
447,0.142857
448,1.000000
449,1.000000
45,1.000000
450,0.333333
451,0.000000
452,0.000000
453,0.083333
454,0.166667
455,1.000000
456,0.076923
457,1.000000
458,0.000000
459,0.500000
46,0.000000
460,0.000000
461,1.000000
462,0.000000
463,0.500000
464,0.500000
465,1.000000
466,0.090909
467,0.000000
468,0.000000
469,0.000000
47,0.200000
470,0.166667
471,0.333333
472,0.100000
473,0.000000
474,1.000000
475,0.000000
476,0.166667
477,0.000000
478,1.000000
479,0.125000
48,1.000000
480,0.000000
481,0.000000
482,0.500000
483,1.000000
484,0.125000
485,1.000000
486,0.000000
487,0.250000
488,1.000000
489,1.000000
49,0.000000
490,0.200000
491,0.250000
492,0.200000
493,0.000000
494,0.125000
495,0.000000
496,0.000000
497,1.000000
498,0.250000
499,0.333333
5,0.333333
50,0.111111
500,0.166667
501,1.000000
502,0.000000
503,1.000000
504,0.000000
505,0.000000
506,0.000000
507,0.000000
508,0.500000
509,0.000000
51,0.090909
510,0.250000
511,0.500000
512,1.000000
513,1.000000
514,0.000000
515,0.000000
516,0.333333
517,0.000000
518,1.000000
519,0.333333
52,0.333333
520,0.125000
521,0.000000
522,0.000000
523,0.333333
524,0.142857
525,0.500000
526,0.500000
527,0.142857
528,0.500000
529,0.500000
53,0.050000
530,1.000000
531,0.250000
532,0.250000
533,0.000000
534,0.500000
535,0.250000
536,0.000000
537,1.000000
538,0.000000
539,0.100000
54,1.000000
540,1.000000
541,0.333333
542,0.000000
543,0.000000
544,0.000000
545,1.000000
546,0.500000
547,0.125000
548,1.000000
549,0.000000
55,0.000000
550,0.000000
551,0.333333
552,0.200000
553,0.058824
554,0.000000
555,0.200000
556,0.000000
557,0.000000
558,0.500000
559,0.250000
56,0.000000
560,0.000000
561,1.000000
562,0.200000
563,1.000000
564,0.071429
565,0.000000
566,0.000000
567,0.250000
568,0.583333
569,1.000000
57,0.500000
570,0.500000
571,0.000000
572,1.000000
573,1.000000
574,0.200000
575,0.166667
576,0.200000
577,1.000000
578,0.000000
579,0.083333
58,0.000000
580,1.000000
581,1.000000
582,1.000000
583,0.500000
584,1.000000
585,1.000000
586,0.000000
587,0.200000
588,1.000000
589,0.500000
59,0.000000
590,0.000000
591,0.000000
592,0.000000
593,0.000000
594,0.000000
595,0.000000
596,1.000000
6,0.090909
60,0.000000
61,0.500000
62,0.000000
63,0.000000
64,0.500000
65,0.611111
66,0.090909
67,0.000000
68,0.366667
69,0.111111
7,0.500000
70,0.000000
71,0.250000
72,0.000000
73,0.250000
74,0.500000
75,0.000000
76,1.000000
77,0.500000
78,0.000000
79,1.000000
8,0.122222
80,0.700000
81,1.000000
82,0.200000
83,0.000000
84,0.000000
85,0.333333
86,0.052632
87,0.000000
88,0.333333
89,0.200000
9,0.000000
90,0.166667
91,0.000000
92,0.000000
93,0.050000
94,1.000000
95,0.020833
96,0.333333
97,0.333333
98,0.000000
99,0.166667
